district,type,name,address,tel,website,twd97E,twd97N,update_date
鶯歌區,其他機關,新北市鶯歌區調解委員會,新北市鶯歌區仁愛路55號,02-2678-0211#612,,285757.645783,2760884.333741,"2015-02-24 06:00:00.297"
鶯歌區,警察機關,二橋派出所,新北市鶯歌區中正三路6號,02-26781225,www.sanxia.police.ntpc.gov.tw,284149.0,2759338.0,"2015-02-24 06:00:00.297"
鶯歌區,教育研究機構,財團法人自然技術研究所,新北市鶯歌區鶯桃路296巷50號2樓,02-26706595,,283907.593,2761523.751,"2015-02-24 06:00:00.297"
鶯歌區,國民小學,市立二橋國小,新北市鶯歌區二橋里中正三路106號,02-26792364,www.tbes.ntpc.edu.tw,284062.026913,2759311.28876,"2015-02-24 06:00:00.297"
鶯歌區,國民小學,市立中湖國小,新北市鶯歌區中湖里中湖街25號,02-26792084,www.chues.ntpc.edu.tw,285247.195075,2762919.24562,"2015-02-24 06:00:00.297"
鶯歌區,國民小學,市立永吉國小,新北市鶯歌區德昌二街2號,02-26704177,www.yces.ntpc.edu.tw,283577.062607,2761267.29223,"2015-02-24 06:00:00.297"
鶯歌區,國民小學,市立尖山國小,新北市鶯歌區,,,284906.075193,2759937.64066,"2015-02-24 06:00:00.297"
鶯歌區,國民小學,市立昌福國小,新北市鶯歌區永明街22號,02-86773322,www.cfps.ntpc.edu.tw,284281.474212,2760891.63893,"2015-02-24 06:00:00.297"
鶯歌區,國民小學,市立建國國小,新北市鶯歌區育英街2號,02-26709228,www.ckps.ntpc.edu.tw,284952.947257,2760843.39691,"2015-02-24 06:00:00.297"
鶯歌區,國民小學,市立鳳鳴國小,新北市鶯歌區鳳鳴里永和街120號,02-26797554,www.fmes.ntpc.edu.tw,283920.055279,2762329.3162,"2015-02-24 06:00:00.297"
鶯歌區,國民小學,市立鶯歌國小,新北市鶯歌區同慶里尖山埔路106號,02-26793843,www.ykes.ntpc.edu.tw,284960.935666,2760466.39804,"2015-02-24 06:00:00.297"
鶯歌區,國民中學,市立尖山國中,新北市鶯歌區國中街1號,02-26781670,www.jsjhs.ntpc.edu.tw,284634.165975,2759659.48817,"2015-02-24 06:00:00.297"
鶯歌區,國民中學,市立鳳鳴國中,新北市鶯歌區永和街33號,02-26780047,www.fmjh.ntpc.edu.tw,283523.087245,2762281.29615,"2015-02-24 06:00:00.297"
鶯歌區,國民中學,市立鶯歌國中,新北市鶯歌區同慶里尖山埔路108號,02-26706091,www.ykjhs.ntpc.edu.tw,284779.949016,2760416.31762,"2015-02-24 06:00:00.297"
鶯歌區,高中職,市立鶯歌高職,新北市鶯歌區中正三路154號,02-26775040,www.ykvs.ntpc.edu.tw,283816.045889,2759204.23573,"2015-02-24 06:00:00.297"
鶯歌區,教育研究機構,自然技術研究所,新北市鶯歌區鶯桃路296巷50號2樓,02-26706595,,283907.593407,2761523.75104,"2015-02-24 06:00:00.297"
鶯歌區,火車站,鶯歌火車站,新北市鶯歌區文化路68號,02-26792004,www.railway.gov.tw,285897.250885,2760809.70489,"2015-02-24 06:00:00.297"
三峽區,戶政機關,新北市三峽戶政事務所,新北市三峽區光明路71號5樓,02-26711173,www.sanxia.ris.ntpc.gov.tw,287978.062,2757920.417,"2015-02-24 06:00:00.297"
三峽區,衛生機關,新北市三峽區衛生所,新北市三峽區光明路71號3樓,02-26711592,sanxia.health.ntpc.gov.tw,287969.0,2757914.0,"2015-02-24 06:00:00.297"
三峽區,公所,三峽區公所,新北市三峽區中山路17號,02-26711017,www.sanxia.ntpc.gov.tw,287258.703,2758543.435,"2015-02-24 06:00:00.297"
三峽區,消防機關,新北市三峽消防分隊,新北市三峽區礁溪里中正路一段46號,02-26711119,www.fire.ntpc.gov.tw,287899.249448,2758141.40035,"2015-02-24 06:00:00.297"
三峽區,其他機關,三峽區農會,新北市三峽區長泰街96號,02-26711002,,288094.0,2758428.0,"2015-02-24 06:00:00.297"
三峽區,警察機關,三峽分局,新北市三峽區中正路1段48號,02-26711796,www.sanxia.police.ntpc.gov.tw,287906.0,2758154.0,"2015-02-24 06:00:00.297"
三峽區,警察機關,吉埔派出所,新北市三峽區中正路二段451號,02-26711278,www.sanxia.police.ntpc.gov.tw,286596.0,2755456.0,"2015-02-24 06:00:00.297"
三峽區,警察機關,成福派出所,新北市三峽區成福路84號,02-26726097,www.sanxia.police.ntpc.gov.tw,292495.0,2758057.0,"2015-02-24 06:00:00.297"
三峽區,警察機關,圳頭派出所,新北市三峽區中正路二段451號1樓,02-26720167,www.sanxia.police.ntpc.gov.tw,286609.0,2755460.0,"2015-02-24 06:00:00.297"
三峽區,警察機關,五寮派出所,新北市三峽區五寮里五寮154號,02-26720283,www.sanxia.police.ntpc.gov.tw,286298.0,2750056.0,"2015-02-24 06:00:00.297"
三峽區,警察機關,插角派出所,新北市三峽區插角里67-1號,02-26720121,www.sanxia.police.ntpc.gov.tw,291078.0,2751540.0,"2015-02-24 06:00:00.297"
三峽區,警察機關,橫溪派出所,新北市三峽區介壽路三段49號,02-86761762,www.sanxia.police.ntpc.gov.tw,289929.0,2758928.0,"2015-02-24 06:00:00.297"
三峽區,警察機關,三峽派出所,新北市三峽區民權街38號,02-26711254,www.sanxia.police.ntpc.gov.tw,287324.0,2758462.0,"2015-02-24 06:00:00.297"
三峽區,警察機關,三峽交通分隊,新北市三峽區中正路二段451號,02-26710229,www.sanxia.police.ntpc.gov.tw,286623.0,2755466.0,"2015-02-24 06:00:00.297"
三峽區,消防機關,新北市隆恩消防分隊,新北市三峽區隆恩街247號,02-26747927,www.fire.ntpc.gov.tw,286081.627307,2759258.69738,"2015-02-24 06:00:00.297"
三峽區,消防機關,新北市第五消防大隊,新北市三峽區隆恩街247號,02-86713380,www.fire.ntpc.gov.tw,286090.983931,2759263.60425,"2015-02-24 06:00:00.297"
三峽區,其他機關,新北市淡水區調解委員會,新北市三峽區中山路65號2樓,02-26742726,,286853.87599,2758893.385953,"2015-02-24 06:00:00.297"
三峽區,消防機關,車輛保養中心,新北市三峽區隆恩街247號,02-86719597,www.fire.ntpc.gov.tw,286761.0,2759518.0,"2015-02-24 06:00:00.297"
三峽區,警察機關,保安警察第一總隊第一大隊,新北市三峽區大埔路150號,02-86716257,,287115.803,2754944.605,"2015-02-24 06:00:00.297"
三峽區,警察機關,保安警察第一總隊第五大隊,新北市三峽區大埔路150號,02-26739152,,287115.803,2754944.605,"2015-02-24 06:00:00.297"
三峽區,稅捐機關,新北市政府稅捐稽徵處三鶯分處,新北市三峽區中山路175號,02-86718230,www.tax.ntpc.gov.tw/web/SG?pageID=36923,285161.0,2761048.0,"2015-02-24 06:00:00.297"
三峽區,大專院校,國立臺北大學三峽校區,新北市三峽區大學路151號,02-26748189,www.ntpu.edu.tw,287218.22657,2759494.20799,"2015-02-24 06:00:00.297"
三峽區,國民小學,市立三峽國小,新北市三峽區中山路16號,02-26711018,www.shps.ntpc.edu.tw,287218.967185,2758661.37592,"2015-02-24 06:00:00.297"
三峽區,國民小學,市立大成國小,新北市三峽區成福路215巷2號,02-26726521,www.dces.ntpc.edu.tw,293204.228641,2757493.15231,"2015-02-24 06:00:00.297"
三峽區,國民小學,市立大埔國小,新北市三峽區大埔路130號,02-26712523,www.tpps.ntpc.edu.tw,286995.937548,2755326.33086,"2015-02-24 06:00:00.297"
三峽區,國民小學,市立中園國小,新北市三峽區大同路222巷22弄2號,02-86712590,www.jyps.ntpc.edu.tw,286992.260791,2757809.90644,"2015-02-24 06:00:00.297"
三峽區,國民小學,市立五寮國小,新北市三峽區五寮里69號,02-26720298,www2.wres.ntpc.edu.tw,286398.678682,2750189.94816,"2015-02-24 06:00:00.297"
三峽區,國民小學,市立介壽國小,新北市三峽區大同路1號,02-26747640,www.jses.ntpc.edu.tw,288254.04762,2758013.32562,"2015-02-24 06:00:00.297"
三峽區,國民小學,市立民義國小,新北市三峽區嘉添里白雞路40號,02-26711895,www.myes.ntpc.edu.tw,287893.987798,2756023.22226,"2015-02-24 06:00:00.297"
三峽區,國民小學,市立安溪國小,新北市三峽區中華路42號,02-26731488,www.ases.ntpc.edu.tw,287574.984272,2758257.35274,"2015-02-24 06:00:00.297"
三峽區,國民小學,市立成福國小,新北市三峽區溪東里溪東路213號,02-26711343,www.chenfu.ntpc.edu.tw,290976.242912,2758484.18634,"2015-02-24 06:00:00.297"
三峽區,國民小學,市立有木國小,新北市三峽區有木里131號,02-26720067,www.ymps.ntpc.edu.tw,294175.327819,2749670.95054,"2015-02-24 06:00:00.297"
三峽區,國民小學,市立建安國小,新北市三峽區安坑里建安路67號,02-26726783,www.caes.ntpc.edu.tw,295127.294796,2757685.1086,"2015-02-24 06:00:00.297"
三峽區,國民小學,市立插角國小,新北市三峽區插角里39號,02-26720230,www.cgps.ntpc.edu.tw,290944.982239,2751698.11177,"2015-02-24 06:00:00.297"
三峽區,國民小學,市立插角國小金敏分校,新北市三峽區金敏路66號,02-26720462,,288881.859717,2751914.12144,"2015-02-24 06:00:00.297"
三峽區,國民小學,市立龍埔國小,新北市三峽區大學路6號,02-26745666,www.lpes.ntpc.edu.tw,288148.612713,2759296.23462,"2015-02-24 06:00:00.297"
三峽區,國民中學,市立三峽國中,新北市三峽區復興路238號,02-26711043,www.shjhs.ntpc.edu.tw,287297.79309,2759103.15757,"2015-02-24 06:00:00.297"
三峽區,國民中學,市立安溪國中,新北市三峽區大同路135號,02-26717851,www.asjh.ntpc.edu.tw,287653.003948,2757653.318,"2015-02-24 06:00:00.297"
三峽區,國民中學,市立北大高中國中部(原龍埔國中),新北市三峽區大學路151號,02-26742666,www.lpjh.ntpc.edu.tw,287941.484162,2760112.89799,"2015-02-24 06:00:00.297"
三峽區,高中職,市立明德高中,新北市三峽區中正路二段399號,02-26723302,www.mdhs.ntpc.edu.tw,286841.454056,2755491.10162,"2015-02-24 06:00:00.297"
三峽區,高中職,私立辭修高中,新北市三峽區溪東路251號,02-26710454,www.tsshs.ntpc.edu.tw,291254.242165,2758376.2112,"2015-02-24 06:00:00.297"
烏來區,戶政機關,新北市新店戶政事務所烏來區所,新北市烏來區忠治里新烏路五段111號,02-26616713,www.wulai.ris.ntpc.gov.tw,305373.0,2751679.0,"2015-02-24 06:00:00.297"
烏來區,衛生機關,新北市烏來區衛生所,新北市烏來區忠治里堰堤48之1號,02-26616547,wulai.health.ntpc.gov.tw,305379.0,2751691.0,"2015-02-24 06:00:00.297"
烏來區,消防機關,新北市烏來消防分隊,新北市烏來區烏來里環山路51號,02-26616187,www.fire.ntpc.gov.tw,305423.908386,2750873.11473,"2015-02-24 06:00:00.297"
烏來區,警察機關,福山派出所,新北市烏來區福山里李茂岸30號,02-26616260,www.xindian.police.ntpc.gov.tw,300751.0,2741380.0,"2015-02-24 06:00:00.297"
烏來區,警察機關,孝義派出所,新北市烏來區孝義里阿玉路2號,02-26616139,www.xindian.police.ntpc.gov.tw,309269.0,2749298.0,"2015-02-24 06:00:00.297"
烏來區,警察機關,忠治派出所,新北市烏來區新烏路四段23號,02-26616533,www.xindian.police.ntpc.gov.tw,305498.683,2753071.332,"2015-02-24 06:00:00.297"
烏來區,警察機關,信賢派出所,新北市烏來區信賢里信福路11號,02-26616400,www.xindian.police.ntpc.gov.tw,303206.0,2747964.0,"2015-02-24 06:00:00.297"
烏來區,警察機關,烏來分駐所,新北市烏來區烏來里烏來街45號,02-26616410,www.xindian.police.ntpc.gov.tw,305778.0,2750948.0,"2015-02-24 06:00:00.297"
烏來區,警察機關,保安烏來小隊,新北市烏來區烏來里啦卡路9巷7號,02-26616345,www.xindian.police.ntpc.gov.tw,306063.0,2750541.0,"2015-02-24 06:00:00.297"
烏來區,公所,烏來區公所,新北市烏來區忠治里新烏路五段111號,02-26616442,www.wulai.ntpc.gov.tw,305372.915,2751679.558,"2015-02-24 06:00:00.297"
烏來區,其他機關,新北市烏來區調解委員會,新北市烏來區忠治里新烏路五段111號,02-26617754,,305355.0,2751640.0,"2015-02-24 06:00:00.297"
烏來區,警察機關,烏來派出所,新北市烏來區烏來里烏來街45號,02-26616410,www.xindian.police.ntpc.gov.tw,305778.0,2750935.0,"2015-02-24 06:00:00.297"
烏來區,國民小學,私立信賢種籽親子實小,新北市烏來區娃娃谷41號,02-26617148,www.seedling.tw,303430.676,2748050.772,"2015-02-24 06:00:00.297"
烏來區,國民小學,市立福山國小,新北市烏來區福山里李茂岸56號,02-26616124,www.fses.ntpc.edu.tw,300763.638505,2741152.42377,"2015-02-24 06:00:00.297"
烏來區,國民中學,市立烏來中小學,新北市烏來區啦卡路5號,02-26616482,www.wujh.ntpc.edu.tw,305992.332448,2750735.65444,"2015-02-24 06:00:00.297"
烏來區,國民小學,私立信賢實小,新北市烏來區信賢里娃娃谷41號,02-26617148,www.seedling.tw,303430.675802,2748050.77168,"2015-02-24 06:00:00.297"
